sample_id,machine_id,fault_mode,severity,rpm,load_percent,split,provenance,sample_rate_hz,signal_length,duration_seconds,last_timestamp_seconds,relative_csv_path,csv_sha256
FGOE-04-0048,SIM-RM-06,inner_race,0.2831618140038373,2061.558041596778,45.53178080902318,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/inner_race/FGOE-04-0048__inner_race.csv,06de01058c08bf2418d6c375bc55f169ddc7b5e62c7df4072a7daf540a2a32da
FGOE-04-0049,SIM-RM-07,inner_race,0.2564818472747864,1488.2053716385308,99.3176235471478,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/inner_race/FGOE-04-0049__inner_race.csv,4bcf6480345994baeb36edc569d4745dca8ddbc55f8e0f3ce7f9b0954a3cbe07
FGOE-04-0050,SIM-RM-08,inner_race,0.3274406272935423,1538.3219748113518,37.18984590311512,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/inner_race/FGOE-04-0050__inner_race.csv,828e2205ae6dc4a183e6ce50fa0d730f953394c83599f0421152be95a334a56c
FGOE-04-0051,SIM-RM-09,inner_race,0.6484484353014737,1970.1492866282963,51.91472361173601,validation,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,validation/inner_race/FGOE-04-0051__inner_race.csv,3665221f4165b27292da0e82f79f516611e13dd861a8ed18edb4d6cc6f3b483d
FGOE-04-0052,SIM-RM-10,inner_race,0.25331897503831174,1940.1953827661262,94.46047331628453,validation,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,validation/inner_race/FGOE-04-0052__inner_race.csv,969931e14ff45cf1500a4f7aa106c9c47a6897a165814f5a83ff07732d2c5143
FGOE-04-0053,SIM-RM-11,inner_race,0.3639204402734703,2203.369459342367,78.33833604988817,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/inner_race/FGOE-04-0053__inner_race.csv,a566a460ddf4c98a4eaae0b24ab6a37439570599fa65bb4ed1c6ee3e09965aea
FGOE-04-0054,SIM-RM-12,inner_race,0.42798443862791014,2122.937388135284,94.88440792534101,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/inner_race/FGOE-04-0054__inner_race.csv,840a1484de9e96b18b7c88c1f86e6c95bbfc77656d0d09af0f7b161db82d4447
FGOE-04-0055,SIM-RM-13,inner_race,0.672397118033325,2268.793680902681,66.81202012090606,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/inner_race/FGOE-04-0055__inner_race.csv,09804050ec98fe1395510f92199ff6783dd08913a446c4e547467c5fdcf19a73
FGOE-05-0000,SIM-RM-00,ball,0.819211542074079,2334.6495336176436,60.30752550474395,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/ball/FGOE-05-0000__ball.csv,58c62e95141b0f1a440ce8a43e5143d9109455a1e7e4643830fa41780a0516aa
FGOE-05-0001,SIM-RM-01,ball,0.6705137432038497,1668.3991178284596,90.94494655690437,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/ball/FGOE-05-0001__ball.csv,d203f52668802ca8d7f56ec7a1d5232d8256f2782a66c2ff28f5978688dbad3d
FGOE-05-0002,SIM-RM-02,ball,0.4723449440544931,1566.3556952254014,63.98182656524655,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/ball/FGOE-05-0002__ball.csv,8f3642aa4b2c1590dbd18ad8ec341c434745443a25bcfcabd7512fd7b4db0d5e
FGOE-05-0003,SIM-RM-03,ball,0.4925350587850266,1428.1083930803638,37.08843390697882,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/ball/FGOE-05-0003__ball.csv,8b66cb70a3954b69206d95e3d243eaea8f86945eeee2151e041d63ef03f0666f
FGOE-05-0004,SIM-RM-04,ball,0.7576283245956081,1369.0341478174867,46.58414303072425,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/ball/FGOE-05-0004__ball.csv,a0a71f7a88944a00cfcaa4c9ceb3c5fa55b4f70e07e32280ea9745648f7c688a
FGOE-05-0005,SIM-RM-05,ball,0.47200721979098514,2058.091235683588,86.70062705201678,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/ball/FGOE-05-0005__ball.csv,a5ea72cc372822a191b74eb9e4901c2b7e0dd198f4396bf2bc70831e588ddec8
FGOE-05-0006,SIM-RM-06,ball,0.33821843922263856,2240.0194571176953,76.56813836199133,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/ball/FGOE-05-0006__ball.csv,7a901a9543130d69adbcd9bbe5453278297809b9cbdf1fa0ac31d8f78b03b407
FGOE-05-0007,SIM-RM-07,ball,0.3710607555094546,1493.7186614555342,83.5166798850791,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/ball/FGOE-05-0007__ball.csv,f133784bd1e70217152583449b802afb80748dfbf77c418428999a81122f01bc
FGOE-05-0008,SIM-RM-08,ball,0.25280532331333766,1857.2927015820433,104.42421331500975,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/ball/FGOE-05-0008__ball.csv,339f055fbfa9d40f4d0be45f331403d5b8bb093a419a6eef388091e4b613b729
FGOE-05-0009,SIM-RM-09,ball,0.6592471838939158,1366.579801897557,104.51592073513545,validation,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,validation/ball/FGOE-05-0009__ball.csv,dbc0ef24ac54dacb3ebee90432c0f17502e56c3ad2a2a7c1560b018008e72d82
FGOE-05-0010,SIM-RM-10,ball,0.8662662100893845,1476.9099755185132,97.81115398278655,validation,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,validation/ball/FGOE-05-0010__ball.csv,f7221ae6ddb5bd6938eaff9fc36375f3ba55a31d0d0c80c10c9b6c92f847635a
FGOE-05-0011,SIM-RM-11,ball,0.4412310340506134,1886.2004131113754,78.52544209025297,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/ball/FGOE-05-0011__ball.csv,fdc8a27e186806149dfa63f5066e5754acc217f914b60da6dfeba2a2a776fcd1
FGOE-05-0012,SIM-RM-12,ball,0.4563286352419341,1400.5196963720052,76.6197326223605,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/ball/FGOE-05-0012__ball.csv,f409a77db587b7cca6f079918d18821b259746df780158882d14d6a2b7cb14af
FGOE-05-0013,SIM-RM-13,ball,0.2627123807400548,2013.621046660352,93.53716237898209,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/ball/FGOE-05-0013__ball.csv,c3b85ddc705564f0316ab887cb8a6a82a2bef4f10b20c421ba03ee13e6d6ba9f
FGOE-05-0014,SIM-RM-00,ball,0.8617219485326609,1945.7137746857275,51.18963777807966,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/ball/FGOE-05-0014__ball.csv,f2a61af081530d33ce64c1f03a70bc2724561e96813086e89f33c2e724451cee
FGOE-05-0015,SIM-RM-01,ball,0.6374785880627281,1603.6645065618286,77.75390932647929,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/ball/FGOE-05-0015__ball.csv,88f8196a2db4ebad2523efac6974406b592134c9afbb1826199dc4bc8573bbc4
FGOE-05-0016,SIM-RM-02,ball,0.7580387443008036,1746.1665000592488,82.43345345198559,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/ball/FGOE-05-0016__ball.csv,47f0e727f8e06662fc3f5dfc66c199c39d65a9552346b22fc3900c1761e0f128
FGOE-05-0017,SIM-RM-03,ball,0.9383919531950563,1916.9377953193869,88.08955660293279,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/ball/FGOE-05-0017__ball.csv,336c2ccb7c9cfa77967a5c8d7d436f0d418ed5b7523ffcd028abfd1d29e86181
FGOE-05-0018,SIM-RM-04,ball,0.2587289145588493,1769.2723879008051,71.02081363198715,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/ball/FGOE-05-0018__ball.csv,e875d6b5144ff78b6537687a1353440dd62e01b060d2031b2fafd6d9f649e8d4
FGOE-05-0019,SIM-RM-05,ball,0.5355730012523956,2146.0285563103785,71.41610469321957,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/ball/FGOE-05-0019__ball.csv,a163c835fdb965e57a891afcf16528fbc2ee6d978ac56f4e81b2f7ddf0b61a18
FGOE-05-0020,SIM-RM-06,ball,0.5265050680283895,1444.071963089396,97.27594951727781,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/ball/FGOE-05-0020__ball.csv,c01d2498f138e3ee8572b6937e9026e16881cb1f963302360740606694c9b714
FGOE-05-0021,SIM-RM-07,ball,0.9230847406787227,2032.5815982092204,45.45619094577056,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/ball/FGOE-05-0021__ball.csv,d2e1128b5bc195ff5836b8db1e7df6128226291fbac1f9779bbd65262510822b
FGOE-05-0022,SIM-RM-08,ball,0.8512880023903996,1528.4417618218308,48.96793950296433,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/ball/FGOE-05-0022__ball.csv,70e70d66a067e0076cf090923a40fbbc73b866b4ebdac51d763970085d8fe3f7
FGOE-05-0023,SIM-RM-09,ball,0.5788606217223795,2262.5827441419315,49.8503185266311,validation,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,validation/ball/FGOE-05-0023__ball.csv,f5d9f79b2a92503d85bd9f3837143c4a27a9155a9434da2d25dad8edbf68af4e
FGOE-05-0024,SIM-RM-10,ball,0.5153368865261136,2083.49490456283,96.48560136675611,validation,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,validation/ball/FGOE-05-0024__ball.csv,057c9f6209ce0b925544fab3712d2f40388c1a660bc7b449a07b2be312b49bbd
FGOE-05-0025,SIM-RM-11,ball,0.7617951836569568,1867.019486849429,86.92014873638144,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/ball/FGOE-05-0025__ball.csv,59b0b00ff5af6ecb990fa642fc84c843ff4ce37a287f75e955a5cd2719ad0907
FGOE-05-0026,SIM-RM-12,ball,0.32323056776334264,2132.9601300260847,74.89536730490684,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/ball/FGOE-05-0026__ball.csv,0b449b1c1a8a16696baf2b043e86fe30ce4836b12789fb2012278d63e525228a
FGOE-05-0027,SIM-RM-13,ball,0.8086682050728331,2253.9732908780397,95.59007775247197,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/ball/FGOE-05-0027__ball.csv,7c21663d94bef15b6556078f02c26b552fe4f9e8a0ac688b92b836aa2db67781
FGOE-05-0028,SIM-RM-00,ball,0.7705202555753563,1449.8624771607294,49.30781569570004,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/ball/FGOE-05-0028__ball.csv,e35cdc8e2f79022b3f75e7605fdc4f3e3c443b3951b6078c497be49417e243ca
FGOE-05-0029,SIM-RM-01,ball,0.5140012762489765,1373.1400945819464,103.54572435950958,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/ball/FGOE-05-0029__ball.csv,3272116e797b36b21b18583b5147ece51167f9f5ab7d82448c2f51a2c9811acf
FGOE-05-0030,SIM-RM-02,ball,0.5262409217050575,2069.3125336908233,97.12997619416304,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/ball/FGOE-05-0030__ball.csv,ace02972003537bd3c07948f5b46817a4813d8b3205ad3e7b825358e250cc05d
FGOE-05-0031,SIM-RM-03,ball,0.6566925616236354,1669.132488599666,77.61187902287728,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/ball/FGOE-05-0031__ball.csv,81bd20e338f4b3e783ebb527e334f157adcd7af84a4d785dc44da15cf0cc2e69
FGOE-05-0032,SIM-RM-04,ball,0.9047669586965463,1759.1399776247972,77.1242329107396,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/ball/FGOE-05-0032__ball.csv,25260ad06ada384ac67ffa424f0eaaa8b8ae68ba82f5bc39a86b5938b6cc0dff
FGOE-05-0033,SIM-RM-05,ball,0.5140441880181027,1817.6402566265965,48.77195265254419,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/ball/FGOE-05-0033__ball.csv,f4681a8db422f05c9ae8e36b69d540f6ba96b435aac4ac8eacdd46f521e1a115
FGOE-05-0034,SIM-RM-06,ball,0.36401005038818846,1744.1069825931186,44.17760851183539,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/ball/FGOE-05-0034__ball.csv,548bf26c5386ac17e22adee02b6f09d78875bd4079fc0127d67cec47d27895e1
FGOE-05-0035,SIM-RM-07,ball,0.9184288742990653,2034.562073393677,58.76344279462319,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/ball/FGOE-05-0035__ball.csv,c9018c4da5875d2f8ff0fda1bbfa68c98c568175dd486c2d4d2b33930f51650c
FGOE-05-0036,SIM-RM-08,ball,0.7774531941001805,1593.5967453586074,41.92471535733756,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/ball/FGOE-05-0036__ball.csv,6e4ae6e23106b3e43093601de7223bc4c415e421bde6d3ca748e956dba03e9e2
FGOE-05-0037,SIM-RM-09,ball,0.39146167115183456,2231.0360519178703,54.46793498100415,validation,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,validation/ball/FGOE-05-0037__ball.csv,c14aad111e094c88520d9009f6b537afacc8e07fea65f0bc0360dc2474f9298b
FGOE-05-0038,SIM-RM-10,ball,0.5778916488727397,1535.7661348710872,71.54086109565586,validation,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,validation/ball/FGOE-05-0038__ball.csv,46db9a99e627b384ba56c728f4df2149960d207cf45b8ca36a861c81d55af3cc
FGOE-05-0039,SIM-RM-11,ball,0.5870439382283965,1609.4398398545343,38.16211818925985,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/ball/FGOE-05-0039__ball.csv,f233e7409af4462ec60abe00b83569e332658d0f8397a8a5084cf67b4b6543b4
FGOE-05-0040,SIM-RM-12,ball,0.5968545896400328,2309.332347635608,80.67634405268643,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/ball/FGOE-05-0040__ball.csv,b7656919b0bda0c17c9d31b945edb95b63e4bb94dac254ad611d4be24d6cbeae
FGOE-05-0041,SIM-RM-13,ball,0.4563417647021799,1460.6920740296162,52.67054033847111,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/ball/FGOE-05-0041__ball.csv,8976e0cdcfafc1148bb42c703b2eecbe35eb9805c460fba825287f58853aba79
FGOE-05-0042,SIM-RM-00,ball,0.8811492974965068,2114.8035526072345,96.36975580852335,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/ball/FGOE-05-0042__ball.csv,5305a1ac92fee23d25884f965cd826561f5e83f5376dc85c59a53452e59dd624
FGOE-05-0043,SIM-RM-01,ball,0.9170993929375869,2334.568608250754,103.76566781731727,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/ball/FGOE-05-0043__ball.csv,60ae953bcc274ac7cfde6bb67568d2e1fa7b2d9043742a3d60fc3a98aaed0442
FGOE-05-0044,SIM-RM-02,ball,0.463126568533223,1421.8221405028844,44.645547514946365,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/ball/FGOE-05-0044__ball.csv,57aa0d89a554c78b5a15398df4a1a105fc9fd9f24368d04511802a1f466c3df5
FGOE-05-0045,SIM-RM-03,ball,0.8420578704614997,1902.8982540644615,41.78845220938355,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/ball/FGOE-05-0045__ball.csv,13dce52797b67e269db0a743a8da7a10e5f637c9318067975c47ada031e99ec3
FGOE-05-0046,SIM-RM-04,ball,0.3657179263571038,1966.756179077309,72.96550816115435,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/ball/FGOE-05-0046__ball.csv,1e587612bafea16b8d141e7102b7481571db6331dcea229b325e0fff2ecce014
FGOE-05-0047,SIM-RM-05,ball,0.846353210456359,1603.2554744001973,46.22184174875807,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/ball/FGOE-05-0047__ball.csv,6380395b91b1faa7c81329293128d5d37e0cd008ed0e143136cba38c71661fd0
FGOE-05-0048,SIM-RM-06,ball,0.457223004037018,1934.227860061218,86.45905992637434,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/ball/FGOE-05-0048__ball.csv,b5b3ca09f8d0efd19caf04e8f0d5d2d046cca42175f537869111aa0c9778798b
FGOE-05-0049,SIM-RM-07,ball,0.7820104802208244,1721.2526370882772,63.339847509857364,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/ball/FGOE-05-0049__ball.csv,90dee01666bd1dd763e4e6763ca8fedce118c23155bc7b32b448a4fbbf35ea95
FGOE-05-0050,SIM-RM-08,ball,0.9090771997166692,2122.352987674568,49.47694692598222,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/ball/FGOE-05-0050__ball.csv,70e66ba0e60a1eb558402187b8d80cef333a4a784c2a083e95ca1662a5875055
FGOE-05-0051,SIM-RM-09,ball,0.3202769519548665,1470.6553374436864,97.72854576965412,validation,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,validation/ball/FGOE-05-0051__ball.csv,4540ec7475186c5ca501f748e8be6d3730df365337b37bcdd739fcbb6763835f
FGOE-05-0052,SIM-RM-10,ball,0.3756444506422612,1614.5398111513111,94.253497524757,validation,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,validation/ball/FGOE-05-0052__ball.csv,32c79ec98521a0fef045bce127202008e429595975df708b67e4299c939dd64a
FGOE-05-0053,SIM-RM-11,ball,0.42168128111624675,1763.56793130997,66.49015099608883,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/ball/FGOE-05-0053__ball.csv,e07f5383e662a07f51717ec819fddeb2f0978f544e5057e1863b48293752f690
FGOE-05-0054,SIM-RM-12,ball,0.8622025978989002,2060.2452013359866,94.59342545815426,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/ball/FGOE-05-0054__ball.csv,61a6f33db9260b23f67d98a3da4cef6c33de8cea259abe10b9ad589f03863ed9
FGOE-05-0055,SIM-RM-13,ball,0.423884482705956,1689.322145736561,72.15952760014702,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/ball/FGOE-05-0055__ball.csv,0d042434df7ed94462d3dcf5c226d0afcfd518cf31ebde3dfc885f8013fc9740
FGOE-06-0000,SIM-RM-00,lubrication,0.9080133075652602,1594.7965015501454,46.28778439963469,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/lubrication/FGOE-06-0000__lubrication.csv,efad116f3c7b5eb6515c4440a5e8c8caf64bff45397938571c35b3a2dc187dea
FGOE-06-0001,SIM-RM-01,lubrication,0.6123630649014102,2237.98882860558,89.41510993293846,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/lubrication/FGOE-06-0001__lubrication.csv,24a89998536d908dc4d3335f6945338df903bb13051b7ea99cb38ca00b6deec7
FGOE-06-0002,SIM-RM-02,lubrication,0.6255976095039625,1840.6079155118719,72.08219663277487,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/lubrication/FGOE-06-0002__lubrication.csv,0f741c4e96170764ed3394e539e4493615200fcdfcd6043df2509f439128b4b4
FGOE-06-0003,SIM-RM-03,lubrication,0.33796469700797516,1784.5630846976903,44.22283830244472,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/lubrication/FGOE-06-0003__lubrication.csv,9d12cf2ebf09e2852408b04222da1437aacec4db590cbbf34bb8e5bf6f47d781
FGOE-06-0004,SIM-RM-04,lubrication,0.9172438674336322,2302.2497158456836,68.74215317104455,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/lubrication/FGOE-06-0004__lubrication.csv,1398c0924f2e3e6869c413ffef0e777066d92fe1268277298df49f79e00f2239
FGOE-06-0005,SIM-RM-05,lubrication,0.39540207734607746,1513.57687771011,73.80915864279535,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/lubrication/FGOE-06-0005__lubrication.csv,178d8505bf72364854765c834f4d5c0338a440f46286c6ae747307db297e9751
FGOE-06-0006,SIM-RM-06,lubrication,0.3332673175181479,1603.1846061266015,37.103820513282514,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/lubrication/FGOE-06-0006__lubrication.csv,9486d0a2a2869baa7dc87ccdb677fb47bb93a56eaf85855353fd0aef257f142a
FGOE-06-0007,SIM-RM-07,lubrication,0.6756904483402141,2266.8484076291957,57.507309403763216,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/lubrication/FGOE-06-0007__lubrication.csv,b985a271b06e18e2f9ee2e1ba3eb1bc0d2d3941253cad4d98b93731e937db0bb
FGOE-06-0008,SIM-RM-08,lubrication,0.6223202639422476,1815.014131989273,63.03158716716948,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/lubrication/FGOE-06-0008__lubrication.csv,51d08fec7bc034dd9a2e311e43265ce5042997effea3e05ff8fb5185964e162b
FGOE-06-0009,SIM-RM-09,lubrication,0.822815508092704,1537.2389446153416,104.20227289637036,validation,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,validation/lubrication/FGOE-06-0009__lubrication.csv,811f0315a1456e4fd111e24252f0deb9a690c11947352040de5266a9a78a2142
FGOE-06-0010,SIM-RM-10,lubrication,0.35701398548843516,2091.6146327315155,67.81315079097666,validation,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,validation/lubrication/FGOE-06-0010__lubrication.csv,81520878de5b17e56548b45b3f55dfabda0b5e4256bd73d4d4ec577f0884e4a6
FGOE-06-0011,SIM-RM-11,lubrication,0.28507468278785364,2270.665858273568,58.897094716720936,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/lubrication/FGOE-06-0011__lubrication.csv,4e2f88a9f87e122e58733d7201dd7b37e945c0bf4fcd0560a9f32ed449666930
FGOE-06-0012,SIM-RM-12,lubrication,0.6858961214917456,1692.4036768106287,90.6119921347119,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/lubrication/FGOE-06-0012__lubrication.csv,7e53adae90634c05653b32580c28fde9601e250ab1d3f669525ee46dc9c9470a
FGOE-06-0013,SIM-RM-13,lubrication,0.3983682277563798,2100.83858474486,90.55447687036641,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/lubrication/FGOE-06-0013__lubrication.csv,7e34a60439437bc3a460b3cba20eb2344bf29cf4f9f55b7efbdb2ded90ca0b02
FGOE-06-0014,SIM-RM-00,lubrication,0.6973095544849152,2273.7833160931805,65.65927220442609,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/lubrication/FGOE-06-0014__lubrication.csv,9ea6b308f77e55db9be207c1859bbe6e8b5f48e16a1fe7b1478256a1b58646ff
FGOE-06-0015,SIM-RM-01,lubrication,0.44662747017490856,1352.308772586742,104.53579488878246,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/lubrication/FGOE-06-0015__lubrication.csv,afe87666a0ce0823d6e1b41b7558ef26e786e77bf4d7814d4162f9b2e3155b5e
FGOE-06-0016,SIM-RM-02,lubrication,0.34032104002742924,1412.0631065401553,67.07834290755598,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/lubrication/FGOE-06-0016__lubrication.csv,83d4d7a88671c39bb2f42530aea322c47c4bf042525279b8524483e81aa40a40
FGOE-06-0017,SIM-RM-03,lubrication,0.5250491740991632,1502.3267101575757,79.25979691211471,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/lubrication/FGOE-06-0017__lubrication.csv,af6dbd4db285fad9eead22e4f2edb13ae415d4aa536aac43d140eb7d8b938718
FGOE-06-0018,SIM-RM-04,lubrication,0.7583260898687307,2271.852450154995,57.34095462256491,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/lubrication/FGOE-06-0018__lubrication.csv,4b2b552b0185ba7b37bc5001c64e1d59c6a2d668ee4fa1cedebc31621d9080b6
FGOE-06-0019,SIM-RM-05,lubrication,0.6697867497011932,1811.0994301549076,81.19659107904951,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/lubrication/FGOE-06-0019__lubrication.csv,a2f6af9e5cbd3f3580c4ddd7551ce82fcc4a41f42b0197dfeb430a0517b7433b
FGOE-06-0020,SIM-RM-06,lubrication,0.48989954992846907,1822.783972758998,101.5042766237106,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/lubrication/FGOE-06-0020__lubrication.csv,b45cca046cd2a59b34357a8e28dce084e6ace7ba788042d10f816424956cc125
FGOE-06-0021,SIM-RM-07,lubrication,0.8422052929155361,1527.2355012492726,82.46658426158797,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/lubrication/FGOE-06-0021__lubrication.csv,276e31d34b5b63472656b0d34b8cddc342aacc1949bb7b3f124212b2c6b23cc3
FGOE-06-0022,SIM-RM-08,lubrication,0.8747413827811283,1390.2537399399237,66.47428818958764,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/lubrication/FGOE-06-0022__lubrication.csv,2c9a126431c64bf790d19ee42e9d60ae1b7232fd4e12559240394367b75e0af1
FGOE-06-0023,SIM-RM-09,lubrication,0.6219896681180705,2099.6186189228674,104.42654015483397,validation,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,validation/lubrication/FGOE-06-0023__lubrication.csv,ea2d28a212a49b254c74013532cd1d79737b5ad0a253cab08e46368db0522276
FGOE-06-0024,SIM-RM-10,lubrication,0.9132749197661946,2009.9957188011513,56.17361967965497,validation,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,validation/lubrication/FGOE-06-0024__lubrication.csv,2f5c00ab76dab79570c841e1c1e5208e685997d34ee3e5f5998636e0b900c2ec
FGOE-06-0025,SIM-RM-11,lubrication,0.5321981428833573,1716.3354885565363,86.695749888064,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/lubrication/FGOE-06-0025__lubrication.csv,5e0a821225ae7de8eec42bd5ad7a9e7625a02e4f7ad0c0739128db911d0c2512
FGOE-06-0026,SIM-RM-12,lubrication,0.606253906225948,1911.8189300629992,85.38477745150823,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/lubrication/FGOE-06-0026__lubrication.csv,af232da147fcbc09deceb8b65f6d0dfbb00011504ce3144c5304795581360b5e
FGOE-06-0027,SIM-RM-13,lubrication,0.7029502587003276,2257.0863269095084,64.35106915494671,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/lubrication/FGOE-06-0027__lubrication.csv,52a08b838d6b1ba28356e87825c24dae0a6a43403bf7db98f062d49a35ad7a0e
